,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
1081,1081,SPY,60,240813,160000,542.0,542.01,542.0,542.01,200,0.0018450184501828,538.8815,535.757,529.0366,536.02975,546.02525,537.2432299999999,539.9715278853856,536.4725915017431,534.0692584323151,540.019466267376,544.3839814773066,0.10797782089284613
1082,1082,SPY,60,240814,90000,542.87,543.265,541.31,541.49,291831,-0.2542045056827593,539.7075,536.3155,529.5608,536.03265,545.9836,537.32577,540.3089661330778,536.9504399301485,534.3602679055576,540.03409844382,545.1627116910164,0.062491859341839984
1083,1083,SPY,60,240814,100000,541.5,542.4,540.18,542.36,332115,0.1588180978762721,540.6175,536.8615,530.0796,536.05735,545.94345,537.4096499999999,540.7647514368383,537.4656361272772,534.6739828896534,540.0572417428865,545.9182255747791,0.08435642055368842
1084,1084,SPY,60,240814,110000,542.39,544.78,542.27,544.7,277979,0.425892807758266,541.3190000000001,537.466,530.566,536.07635,545.91,537.49709,541.6392511175409,538.1546231627747,535.0671600312356,540.1034383424598,546.6488272974597,0.16171536298899003
1085,1085,SPY,60,240814,120000,544.53,544.96,541.8,543.095,283019,-0.2635300167116495,541.7924999999999,537.99925,531.0497,536.0674,545.8628249999999,537.56876,541.9627508691984,538.6251352425104,535.3819772849126,540.1332051251219,547.3530258457137,0.059726054009212604
1086,1086,SPY,60,240814,130000,542.86,543.6,542.5,543.28,136693,0.0773680138525511,542.2155,538.51675,531.5345,536.0393,545.81745,537.65482,542.2554728982655,539.0684556956046,535.6917036658965,540.1645165169117,548.0295403169697,0.054011466396453045
1087,1087,SPY,60,240814,140000,543.2,544.35,542.69,544.25,271862,0.1932989690721565,542.5375,539.16075,532.1051,536.0355000000001,545.7710999999999,537.73944,542.6987011430954,539.561936105547,536.027323129979,540.2051680938579,548.6773037188935,0.08173790159478056
1088,1088,SPY,60,240814,150000,544.25,544.68,542.76,543.76,960740,-0.0900321543408376,542.8385000000001,539.58875,532.6315,536.06465,545.7224,537.8220799999999,542.9345453335186,539.9617517145425,536.3305653601759,540.2405395556106,549.2954652587932,0.043457666275315
1089,1089,SPY,60,240815,90000,549.5,550.28,548.965,550.17,590806,0.1219290263876176,543.7135,540.3575,533.1983,536.1831500000001,545.7019,537.91684,544.5424241482923,540.933965836967,536.8732882872279,540.3393401570473,549.8833911169328,0.29614597718883306
1090,1090,SPY,60,240815,100000,550.17,551.25,548.88,550.91,720789,0.1345038806187195,544.6025,541.2635,533.7085,536.26325,545.6846,538.0142000000001,545.9574410042273,541.8840643286844,537.4237475700817,540.4445208520021,550.440663708256,0.2598542910863699
1091,1091,SPY,60,240815,110000,550.93,552.13,550.8,551.61,386801,0.123427658686233,545.5625,542.222,534.2225,536.3453499999999,545.6691500000001,538.1097199999999,547.2135652255101,542.8103439164288,537.9800711947844,540.5556201470072,550.9670794474949,0.23007731499589124
1092,1092,SPY,60,240815,120000,551.62,552.71,551.27,551.93,350890,0.0561981073927604,546.6065000000001,543.1569999999999,534.7087,536.41635,545.64885,538.2026800000001,548.2616618420634,543.6788825910546,538.5271272263615,540.6687980559922,551.4626450430031,0.191533376209585
1093,1093,SPY,60,240815,130000,551.93,552.67,551.45,552.65,271585,0.130451325349234,547.6355,544.1265,535.2031,536.47545,545.6361,538.29798,549.2368480993827,544.5332747252398,539.0809653743473,540.7880139957335,551.9275723548093,0.17786876690280007
1094,1094,SPY,60,240815,140000,552.65,553.08,552.46,552.92,332034,0.0488555143399949,548.4575,544.88825,535.7121,536.5550499999999,545.62525,538.38072,550.0553262995198,545.3320104656932,539.623672614569,540.908730274383,552.3622718622892,0.14902099212197317
1095,1095,SPY,60,240815,150000,552.91,553.35,551.92,553.1,1534069,0.0343636396520328,549.4579999999999,545.6252499999999,536.3299,536.65035,545.6167499999999,538.4685599999999,550.7319204551821,546.0718189927701,540.1521560414487,541.0300364408071,552.7673447964152,0.12300474576150133
1096,1096,SPY,60,240816,90000,551.42,552.63,551.26,552.27,236653,0.1541474737949336,550.357,546.28625,536.7551,536.72875,545.602,538.5521600000001,551.0737159095861,546.6621219458395,540.6273656084508,541.1418768742319,553.143574000702,0.062062038118559926
1097,1097,SPY,60,240816,100000,552.2,553.57,551.67,552.13,275240,-0.012676566461436,551.145,546.84125,537.1891,536.78365,545.5878,538.63504,551.3084457074558,547.182872236712,541.0784493100801,541.2512114326973,553.4919135936761,0.04259499066876504
1098,1098,SPY,60,240816,110000,552.15,553.51,552.0,553.37,166063,0.2209544507833065,552.106,547.47225,537.6965,536.8738500000001,545.57805,538.7192,551.7665688835767,547.7721224998822,541.5604709057633,541.371796393566,553.8134775138598,0.08309743478227549
1099,1099,SPY,60,240816,120000,553.33,555.01,553.06,554.74,216705,0.2548208121735615,552.563,548.13825,538.2903000000001,536.96525,545.5684,538.8056,552.427331353893,548.4357298808459,542.0773151839686,541.5048133448738,554.1095270358644,0.11975398793246939
1100,1100,SPY,60,240816,130000,554.89,554.89,553.97,554.55,150223,-0.0612734055398424,552.9269999999999,548.7647499999999,538.9397,537.04895,545.5592999999999,538.89212,552.8990354974724,549.0180413207653,542.566440078715,541.6346161971636,554.3814573531438,0.0853875463444842
1101,1101,SPY,60,240816,140000,554.53,554.72,553.81,554.59,220985,0.010819973671408,553.225,549.39375,539.6427,537.1402499999999,545.5495999999999,538.9729,553.2748053869229,549.548704052121,543.0379522324909,541.7635254887341,554.6307833292426,0.06796356392853031
1102,1102,SPY,60,240816,150000,554.57,554.7,553.56,554.23,773994,-0.0613087617433384,553.4549999999999,550.03075,540.3547,537.23125,545.5372,539.05276,553.4870708564956,549.9945417614429,543.4768560665109,541.8875700112343,554.8591245249244,0.038365287467634346
1103,1103,SPY,60,240819,90000,554.73,555.52,554.53,554.96,230205,0.0414616119553689,553.6859999999999,550.66075,540.9535,537.33345,545.5313000000001,539.13396,553.8143884439411,550.4674425460673,543.9271754364516,542.0176439414707,555.0681896133619,0.059137350207461026
1104,1104,SPY,60,240819,100000,555.0,556.65,553.89,556.515,283055,0.2729729729729705,554.0455,551.2515,541.5197999999999,537.4361,545.5344,539.21765,554.4145243452875,551.0434003988228,544.4208156154143,542.1618962405606,555.2597602995653,0.10836408621175408
1105,1105,SPY,60,240819,110000,556.53,556.96,555.79,556.2,235768,-0.0592959948250637,554.3555,551.90675,542.0902,537.5596,545.5361,539.3002899999999,554.8112967130014,551.5345051227445,544.8827444148098,542.3015788650326,555.4356748633959,0.07156601248541339
1106,1106,SPY,60,240819,120000,556.19,557.47,555.94,557.31,141179,0.2013700354195312,554.8595,552.60825,542.6794,537.7274,545.53655,539.38409,555.3665641101122,552.0845522539116,545.3700877710918,542.4509163887636,555.5978114478427,0.10008220820312275
1107,1107,SPY,60,240819,130000,557.29,557.56,556.9,557.56,148569,0.0484487430242749,555.4024999999999,553.2737500000001,543.225,537.9147,545.5393,539.46605,555.853994307865,552.6060234678248,545.8481235447745,542.601255529174,555.7480712157036,0.08776729267701011
1108,1108,SPY,60,240819,140000,557.55,558.48,557.365,558.17,300417,0.1112007891668916,555.8824999999999,553.99425,543.786,538.0832,545.54075,539.54801,556.3686622394506,553.1359259946986,546.3313343861558,542.7561684094807,555.8883614984114,0.09259048902336975
1109,1109,SPY,60,240819,150000,558.17,559.58,557.81,559.55,968339,0.2472365050074342,556.3635,554.46325,544.3644,538.2645,545.5418,539.63085,557.0756261862393,553.7467901856796,546.849713429836,542.9232712113765,556.0205790604596,0.12706753538977988
1110,1110,SPY,60,240820,90000,559.14,560.83,559.14,560.72,237881,0.2825768143935402,556.9805,554.9537499999999,544.9948,538.4521,545.5464,539.7161299999999,557.8854870337417,554.410905406091,547.3936462365091,543.1003530898703,556.1465936017443,0.14537718209763906
1111,1111,SPY,60,240820,100000,560.75,560.81,557.96,558.4,411317,-0.4190815871600575,557.3615,555.29325,545.5326,538.5495000000001,545.53795,539.79719,557.9998232484658,554.7908191769395,547.8252679527244,543.2525883825084,556.2682316181108,0.020494566964268657
1112,1112,SPY,60,240820,110000,558.39,559.315,557.85,559.28,192744,0.1593868085030151,557.8665,555.66075,546.1118,538.6371,545.52815,539.88167,558.284306971029,555.2183602077072,548.2744731310489,543.4120651150208,556.3872607375441,0.05098276212831543
1113,1113,SPY,60,240820,120000,559.295,559.43,558.02,558.02,131031,-0.2279655637901246,558.1725,555.92925,546.6433999999999,538.7111,545.50885,539.9636899999999,558.2255720885781,555.4851830450684,548.6566506553215,543.5574177009411,556.5053746457411,-0.01052060423648582
1114,1114,SPY,60,240820,130000,557.93,558.47,557.33,558.27,131453,0.0609395443872944,558.348,556.1967500000001,547.1565999999999,538.7922,545.50775,540.0458299999999,558.235444957783,555.7504037074428,549.0336447472697,543.703811554663,556.6241787103178,0.0017686164336616628
1115,1115,SPY,60,240820,140000,558.29,559.71,558.2,559.1,197023,0.1450858872629026,558.638,556.49675,547.69,538.8807,545.51955,540.13099,558.4275683004979,556.0694128781626,549.4284037767885,543.8570074595918,556.7451764076415,0.034416184864327626
1116,1116,SPY,60,240820,150000,559.07,559.21,558.41,558.62,528670,-0.0804908151036624,558.769,556.81425,548.2038,538.9364,545.5308,540.2134299999999,558.4703309003872,556.3123259373851,549.7888585306399,544.0039029077551,556.8697566502767,0.00765768065846828
1117,1117,SPY,60,240821,90000,559.77,560.435,559.36,560.35,248474,0.1036139843149938,559.048,557.2252500000001,548.7833999999999,539.0354,545.5528499999999,540.30051,558.8880351447457,556.6968663243008,550.203020941203,544.1665506400162,556.9991821063653,0.07479434828436826
1118,1118,SPY,60,240821,100000,560.37,562.08,558.58,559.28,446562,-0.1945143387404807,559.159,557.5207499999999,549.265,539.0880000000001,545.5635,540.38581,558.9751384459133,556.9428790553197,550.5589809042931,544.3169332207126,557.1345785949136,0.015585107515336816
1119,1119,SPY,60,240821,110000,559.11,560.3,558.55,558.89,140137,-0.0393482498971628,559.093,557.72825,549.7469,539.2022000000001,545.5758,540.46949,558.9562187912659,557.1283191452893,550.8856875354973,544.4619388603076,557.2769256330666,-0.0033847041390866472
1120,1120,SPY,60,240821,120000,558.85,560.31,557.99,560.165,167581,0.2353046434642463,559.0374999999999,558.009,550.2944,539.3566500000001,545.582325,540.5558,559.2248368376512,557.4175268457379,551.2495821419484,544.6181882248816,557.4270482029742,0.048057081638019916
1121,1121,SPY,60,240821,130000,560.13,560.52,559.88,560.38,106505,0.0446324960277078,559.2355,558.2985000000001,550.8532,539.52285,545.5783250000001,540.6421599999999,559.4815397626176,557.6996671461438,551.6076377442249,544.7750221728927,557.5856097969503,0.04590334835947729
