,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,PriceChange
1296,SPY,60,240926,130000,571.04,571.75,569.91,571.5,342287,0.08055477724853538
1297,SPY,60,240926,140000,571.55,572.73,571.54,572.26,306250,0.12422360248447843
1298,SPY,60,240926,150000,572.18,572.74,571.82,572.22,709973,0.0069908070886919
1299,SPY,60,240927,90000,573.39,573.55,572.73,573.04,203754,-0.061040478557355865
1300,SPY,60,240927,100000,573.04,574.21,572.65,573.71,234452,0.11692028479688553
1301,SPY,60,240927,110000,573.68,573.71,572.43,572.44,181971,-0.21614837540090215
1302,SPY,60,240927,120000,572.44,572.63,571.86,572.19,218062,-0.0436726993221997
1303,SPY,60,240927,130000,572.2,572.69,571.54,572.46,206236,0.04543865781195227
1304,SPY,60,240927,140000,572.39,572.65,570.42,572.17,458180,-0.038435332552984376
1305,SPY,60,240927,150000,572.19,572.33,571.32,571.4,808232,-0.13806602701901066
1306,SPY,60,240930,90000,570.42,571.47,570.42,570.67,165610,0.04382735528207286
1307,SPY,60,240930,100000,570.6,571.62,570.26,571.32,164434,0.1261829652996893
1308,SPY,60,240930,110000,571.26,571.82,570.74,571.56,136221,0.05251549207015274
1309,SPY,60,240930,120000,571.58,572.25,571.54,571.58,169199,0.0
1310,SPY,60,240930,130000,571.57,571.71,570.92,571.59,154143,0.0034991339643406423
1311,SPY,60,240930,140000,571.6,571.63,568.1,570.55,634826,-0.18369489153255217
1312,SPY,60,240930,150000,570.5,574.38,569.94,574.02,1564057,0.6170026292725647
1313,SPY,60,241001,90000,573.39,573.46,568.56,569.56,595782,-0.6679572367847436
1314,SPY,60,241001,100000,569.49,570.3,566.61,568.06,868119,-0.2511018630704777
1315,SPY,60,241001,110000,568.05,569.45,566.01,568.37,614501,0.056333069272079934
1316,SPY,60,241001,120000,568.32,569.56,566.58,568.35,441044,0.005278716216211415
1317,SPY,60,241001,130000,568.34,569.35,566.29,569.33,563805,0.17419150508498593
1318,SPY,60,241001,140000,569.32,570.93,569.29,570.4,459468,0.18969999297406154
1319,SPY,60,241001,150000,570.4,570.48,568.39,568.7,735534,-0.29803646563813674
1320,SPY,60,241002,90000,567.71,567.76,565.28,567.08,344239,-0.11097215127441748
1321,SPY,60,241002,100000,567.02,569.68,566.94,568.33,380394,0.23103241508237085
1322,SPY,60,241002,110000,568.31,569.89,568.15,569.5,234729,0.2093927609931296
1323,SPY,60,241002,120000,569.52,569.77,567.85,567.88,174560,-0.28796179238656877
1324,SPY,60,241002,130000,567.81,569.13,567.58,569.08,177714,0.22366636727075884
1325,SPY,60,241002,140000,569.05,569.33,567.74,568.91,218618,-0.024602407521305047
1326,SPY,60,241002,150000,568.89,569.44,568.705,568.75,568367,-0.024609326934905935
1327,SPY,60,241003,90000,567.36,568.26,566.87,567.83,190794,0.08283981951495123
1328,SPY,60,241003,100000,567.8,569.8,566.29,566.68,451663,-0.19725255371609804
1329,SPY,60,241003,110000,566.63,568.95,566.24,568.45,132764,0.3211972539399696
1330,SPY,60,241003,120000,568.49,569.13,565.86,566.4,253102,-0.3676405917430442
1331,SPY,60,241003,130000,566.37,567.44,565.5,567.07,250164,0.12359411692004264
1332,SPY,60,241003,140000,567.07,567.42,566.49,566.78,133513,-0.051140070890732595
1333,SPY,60,241003,150000,566.74,568.27,566.06,567.77,719787,0.18174118643469186
1334,SPY,60,241004,90000,572.39,572.71,569.89,570.11,368575,-0.39832981009451124
1335,SPY,60,241004,100000,570.02,571.1,568.1,570.02,371178,0.0
1336,SPY,60,241004,110000,570.035,570.71,568.28,570.41,223181,0.06578543422772286
1337,SPY,60,241004,120000,570.47,571.5,569.46,571.0,264521,0.09290584956263655
1338,SPY,60,241004,130000,571.02,571.57,569.6,570.15,180397,-0.15235893663969818
1339,SPY,60,241004,140000,570.27,571.55,569.76,571.47,189679,0.2104266400126336
1340,SPY,60,241004,150000,571.49,573.35,571.16,572.91,583223,0.24847328912141228
1341,SPY,60,241007,90000,571.3,571.62,570.55,570.72,215060,-0.10152284263958118
1342,SPY,60,241007,100000,570.74,571.93,570.66,571.3,204534,0.09811823247011693
1343,SPY,60,241007,110000,571.13,571.76,570.63,571.17,169054,0.007003659412036423
1344,SPY,60,241007,120000,571.11,571.16,570.13,570.62,164746,-0.0857978322915041
1345,SPY,60,241007,130000,570.61,570.98,569.85,570.4,125003,-0.03680271989625775
1346,SPY,60,241007,140000,570.42,570.45,566.64,566.74,345647,-0.6451386697521038
1347,SPY,60,241007,150000,566.81,568.65,566.68,567.81,1087743,0.17642596284469222
1348,SPY,60,241008,90000,570.44,570.84,569.53,570.75,264937,0.05434401514619336
1349,SPY,60,241008,100000,570.77,572.55,570.39,571.81,413716,0.182209997021561
1350,SPY,60,241008,110000,571.81,572.32,571.27,572.24,209720,0.07519980413075388
1351,SPY,60,241008,120000,572.17,572.3,571.4,571.86,109395,-0.05417970183685713
1352,SPY,60,241008,130000,571.85,571.92,570.56,571.74,117939,-0.019235813587481616
1353,SPY,60,241008,140000,571.81,572.885,571.7,572.73,142809,0.1608926041867181
1354,SPY,60,241008,150000,572.7,573.78,572.375,573.14,659573,0.07682905535183182
1355,SPY,60,241009,90000,573.18,573.77,572.58,573.53,141838,0.0610628423880845
1356,SPY,60,241009,100000,573.58,574.95,573.5,574.93,263342,0.23536385508558683
1357,SPY,60,241009,110000,574.93,577.06,574.93,576.9,327715,0.34265040961508836
1358,SPY,60,241009,120000,576.9,576.9,575.64,575.98,200059,-0.1594730455884831
1359,SPY,60,241009,130000,575.89,576.65,575.0,575.76,175679,-0.022573755404677185
1360,SPY,60,241009,140000,575.77,576.53,575.5,576.24,143141,0.08162981746183845
1361,SPY,60,241009,150000,576.22,577.69,575.75,577.11,833492,0.15445489569955684
1362,SPY,60,241010,90000,575.77,576.31,574.58,575.39,237353,-0.0659985758202052
1363,SPY,60,241010,100000,575.42,576.64,575.15,575.44,182416,0.0034757220812789784
1364,SPY,60,241010,110000,575.44,576.97,575.16,576.96,137088,0.2641456972056134
1365,SPY,60,241010,120000,576.95,577.56,575.79,576.21,319916,-0.12826068116821374
1366,SPY,60,241010,130000,576.24,576.675,574.81,576.22,257975,-0.003470776065525096
1367,SPY,60,241010,140000,576.23,576.23,574.5,575.32,313997,-0.15792305155926767
1368,SPY,60,241010,150000,575.3,576.53,574.84,576.13,497282,0.14427255345038084
1369,SPY,60,241011,90000,576.05,577.51,575.93,577.32,196425,0.22046697335302415
1370,SPY,60,241011,100000,577.35,580.095,577.02,579.08,567108,0.2996449294188998
1371,SPY,60,241011,110000,579.08,579.77,579.01,579.62,211944,0.0932513642329149
1372,SPY,60,241011,120000,579.64,579.64,578.11,578.84,193454,-0.13801670002069466
1373,SPY,60,241011,130000,578.93,579.37,578.4,579.15,114334,0.038001140034205745
1374,SPY,60,241011,140000,579.1,579.9,578.79,579.68,185837,0.10015541357277279
1375,SPY,60,241011,150000,579.69,580.33,579.47,579.55,701358,-0.024150839241680905
1376,SPY,60,241014,90000,581.21,583.26,580.8,583.24,331431,0.34927134770564383
1377,SPY,60,241014,100000,583.31,583.78,582.62,582.84,241226,-0.08057465155747608
1378,SPY,60,241014,110000,582.84,583.4,582.31,583.4,184752,0.09608125729187177
1379,SPY,60,241014,120000,583.44,583.96,583.41,583.78,124755,0.058275058275044235
1380,SPY,60,241014,130000,583.78,584.12,583.52,583.6,80139,-0.03083353318029908
1381,SPY,60,241014,140000,583.54,584.64,583.32,584.26,238310,0.1233848579360502
1382,SPY,60,241014,150000,584.25,585.27,584.03,584.29,933981,0.0068463842533099915
1383,SPY,60,241015,90000,584.59,584.89,584.12,584.16,233952,-0.07355582545032649
1384,SPY,60,241015,100000,584.24,584.6,581.32,581.99,700165,-0.3851157058742982
1385,SPY,60,241015,110000,581.94,582.79,581.25,581.4,232582,-0.09279307145067829
1386,SPY,60,241015,120000,581.46,582.54,581.34,581.8,189203,0.058473497747036446
1387,SPY,60,241015,130000,581.79,581.96,580.82,581.01,216422,-0.1340689939668906
1388,SPY,60,241015,140000,581.0,581.42,580.01,580.09,278903,-0.15662650602409092
1389,SPY,60,241015,150000,580.17,580.19,578.545,579.81,1316677,-0.0620507782201792
1390,SPY,60,241016,90000,579.78,579.96,578.96,579.1,184073,-0.11728586705301149
1391,SPY,60,241016,100000,579.14,581.11,579.1,580.09,257699,0.1640363297302976
1392,SPY,60,241016,110000,580.12,580.88,579.79,580.24,153295,0.020685375439565012
1393,SPY,60,241016,120000,580.23,581.39,580.22,581.39,90646,0.19992072109335404
1394,SPY,60,241016,130000,581.4,581.67,580.94,581.63,97663,0.03955968352253495
1395,SPY,60,241016,140000,581.63,582.83,581.49,582.37,234653,0.12722865051665305
1396,SPY,60,241016,150000,582.41,582.64,582.11,582.23,772522,-0.030906062739298773
1397,SPY,60,241017,90000,585.96,586.12,583.23,584.01,350487,-0.33278722097072244
1398,SPY,60,241017,100000,584.18,584.42,582.86,583.08,225486,-0.1882981272895185
1399,SPY,60,241017,110000,583.17,584.75,582.42,584.72,148023,0.26578870655213205
1400,SPY,60,241017,120000,584.73,584.98,583.75,584.385,115712,-0.05900159047766102
1401,SPY,60,241017,130000,584.4,584.69,584.11,584.38,100885,-0.0034223134839120144
1402,SPY,60,241017,140000,584.37,584.41,582.42,583.31,223886,-0.18139192634804305
1403,SPY,60,241017,150000,583.34,583.38,582.16,582.26,584128,-0.18514074124867846
1404,SPY,60,241018,90000,584.07,584.21,582.6,583.3,253719,-0.1318335131063221
1405,SPY,60,241018,100000,583.2,584.03,583.12,583.42,139772,0.037722908093263646
1406,SPY,60,241018,110000,583.52,584.46,583.52,583.89,98495,0.06340828077872303
1407,SPY,60,241018,120000,583.93,585.24,583.73,584.68,136403,0.12844005274604836
1408,SPY,60,241018,130000,584.69,585.1,584.5,584.6,127115,-0.015392772238285557
1409,SPY,60,241018,140000,584.54,585.39,583.92,584.89,123587,0.059876141923567716
1410,SPY,60,241018,150000,584.79,584.8,584.06,584.57,465469,-0.03762034234510057
