status_code,error,page_rank_integer,page_rank_decimal,rank,domain,website
200,,5,4.93,185493,fool.ca,www.fool.ca
200,,6,5.57,17363,torontolife.com,torontolife.com
200,,5,4.93,183280,farm-equipment.com,www.farm-equipment.com
200,,5,4.88,350722,relocatemagazine.com,www.relocatemagazine.com
200,,5,4.81,554953,stuttgartdailyleader.com,www.stuttgartdailyleader.com
200,,3,2.67,16364061,foxsports1450.iheart.com,foxsports1450.iheart.com
200,,6,5.88,8726,sciencebasedmedicine.org,sciencebasedmedicine.org
200,,5,5.22,57030,wdhafm.com,wdhafm.com
200,,5,4.97,154494,williamsondailynews.com,www.williamsondailynews.com
200,,5,4.83,490170,sakshipost.com,www.sakshipost.com
200,,6,5.59,16428,english.www.gov.cn,english.www.gov.cn
200,,5,5.05,107168,leightonbuzzardonline.co.uk,www.leightonbuzzardonline.co.uk
200,,3,3.22,7477343,koka.am,www.koka.am
200,,5,4.79,589758,thoroughbredracing.com,www.thoroughbredracing.com
200,,5,4.82,513127,emporiagazette.com,www.emporiagazette.com
200,,5,4.61,1041668,meetings.skift.com,meetings.skift.com
200,,5,5.0,131464,saipantribune.com,www.saipantribune.com
200,,5,5.4,29053,thecentersquare.com,www.thecentersquare.com
200,,5,4.88,358373,mantecabulletin.com,www.mantecabulletin.com
200,,3,3.43,4689140,clarkecountydemocrat.com,www.clarkecountydemocrat.com
200,,5,5.02,121938,q985online.com,q985online.com
200,,6,5.88,8759,thenational.scot,www.thenational.scot
200,,5,4.92,199872,pina.com.fj,pina.com.fj
200,,5,4.89,313635,georgetowner.com,georgetowner.com
200,,5,4.78,646538,alpineavalanche.com,www.alpineavalanche.com
200,,5,5.19,64384,wvpublic.org,wvpublic.org
200,,6,5.68,13255,out.com,www.out.com
200,,5,5.11,83581,newstribune.com,www.newstribune.com
200,,4,3.6,3721328,thexradio.com,www.thexradio.com
200,,5,5.06,103142,thelodownny.com,www.thelodownny.com
200,,7,6.6,1740,itv.com,www.itv.com
200,,5,4.81,548577,bartlesvilleradio.com,bartlesvilleradio.com
200,,5,4.82,509503,tuscaloosathread.com,tuscaloosathread.com
200,,5,5.32,38975,constructiondive.com,www.constructiondive.com
200,,5,5.17,70085,onlineopinion.com.au,www.onlineopinion.com.au
200,,5,5.24,53211,hellenicshippingnews.com,www.hellenicshippingnews.com
200,,6,5.63,14963,saudigazette.com.sa,saudigazette.com.sa
200,,5,5.01,128141,tradersmagazine.com,www.tradersmagazine.com
200,,7,6.6,1687,snopes.com,www.snopes.com
200,,5,4.88,341527,denverstiffs.com,www.denverstiffs.com
200,,3,3.13,8654376,k99wigm.com,k99wigm.com
200,,6,5.67,13382,popmatters.com,www.popmatters.com
200,,5,5.38,31010,romania-insider.com,www.romania-insider.com
200,,5,5.17,69562,koreabizwire.com,koreabizwire.com
200,,5,4.98,144956,newswiretoday.com,www.newswiretoday.com
200,,6,5.71,12263,slashgear.com,www.slashgear.com
200,,5,5.08,94618,soundandvision.com,www.soundandvision.com
200,,5,5.45,24809,newarab.com,www.newarab.com
200,,5,4.95,166633,montanakaimin.com,www.montanakaimin.com
200,,6,5.67,13265,hardware.slashdot.org,hardware.slashdot.org
200,,5,5.07,97725,bernews.com,bernews.com
200,,6,5.68,12988,syracuse.com,www.syracuse.com
200,,5,4.78,636103,philomathnews.com,philomathnews.com
200,,5,4.87,363751,tulsapeople.com,www.tulsapeople.com
200,,6,6.1,6283,cacm.acm.org,cacm.acm.org
200,,5,4.73,932784,greenvillebusinessmag.com,www.greenvillebusinessmag.com
200,,6,6.12,6197,benzinga.com,www.benzinga.com
200,,5,5.33,37680,racer.com,racer.com
200,,4,3.55,4032970,931theborder.ca,www.931theborder.ca
200,,3,3.29,6432757,klou.iheart.com,klou.iheart.com
200,,5,5.03,114039,sundayworld.com,www.sundayworld.com
200,,6,5.59,16394,dexerto.com,www.dexerto.com
200,,3,3.46,4460145,johansen.se,www.johansen.se
200,,5,4.94,178723,thetriibe.com,thetriibe.com
200,,5,4.93,186720,sleepreviewmag.com,sleepreviewmag.com
200,,5,4.86,450895,onlygators.com,www.onlygators.com
200,,6,5.57,17202,canadianbusiness.com,canadianbusiness.com
200,,6,5.58,16933,themercury.com.au,www.themercury.com.au
200,,6,5.76,11050,ghanaweb.com,www.ghanaweb.com
200,,6,5.56,17802,lbc.co.uk,www.lbc.co.uk
200,,4,3.52,4184742,wfre.com,www.wfre.com
200,,5,5.1,86381,massdevice.com,www.massdevice.com
200,,4,3.83,2368071,westcentralsbest.com,www.westcentralsbest.com
200,,5,5.03,117595,homehealthcarenews.com,homehealthcarenews.com
200,,5,4.91,227582,cas.appstate.edu,cas.appstate.edu
200,,5,4.78,644705,cuatower.com,cuatower.com
200,,5,5.18,68467,insidehalton.com,www.insidehalton.com
200,,5,5.47,22849,nakedcapitalism.com,www.nakedcapitalism.com
200,,4,3.88,2138046,thunderousintentions.com,thunderousintentions.com
200,,5,5.27,46770,armstrongeconomics.com,www.armstrongeconomics.com
200,,5,4.79,598283,nuggetnews.com,www.nuggetnews.com
200,,5,5.23,55193,fox17.com,fox17.com
200,,6,6.22,5514,theathletic.com,theathletic.com
200,,5,4.88,359260,reviewonline.com,www.reviewonline.com
200,,6,6.32,5033,cityam.com,www.cityam.com
200,,6,5.55,18134,edsource.org,edsource.org
200,,5,5.04,109445,africa.espn.com,africa.espn.com
200,,5,4.9,251654,supertalk1270.com,supertalk1270.com
200,,5,5.12,79996,leaderlive.co.uk,www.leaderlive.co.uk
200,,4,3.93,2001801,wxerfm.com,wxerfm.com
200,,6,5.63,14688,yorkshirepost.co.uk,www.yorkshirepost.co.uk
200,,5,5.32,38370,nativenewsonline.net,nativenewsonline.net
200,,5,5.02,121561,sfbayview.com,sfbayview.com
200,,2,2.08,48666374,99jamzmiami.com,www.99jamzmiami.com
200,,6,6.12,6202,infosecurity-magazine.com,www.infosecurity-magazine.com
200,,4,3.83,2369565,thelabradorian.ca,thelabradorian.ca
200,,4,3.88,2149267,news.fit.edu,news.fit.edu
200,,3,3.39,4965330,star945.com,www.star945.com
200,,4,3.91,2062692,times-journal.com,times-journal.com
200,,4,3.52,4190033,w4country.com,www.w4country.com
200,,5,5.23,54042,thefrontierpost.com,thefrontierpost.com
200,,5,5.03,119016,southcarolinapublicradio.org,www.southcarolinapublicradio.org
200,,6,6.04,6824,sunset.com,www.sunset.com
200,,6,5.53,19092,wpr.org,www.wpr.org
200,,5,5.03,116364,wislawjournal.com,wislawjournal.com
200,,5,4.79,617442,claytodayonline.com,www.claytodayonline.com
200,,5,4.87,380345,laloyolan.com,www.laloyolan.com
200,,4,3.76,3103026,inverelltimes.com.au,www.inverelltimes.com.au
200,,5,5.19,64971,universalhub.com,www.universalhub.com
200,,7,6.76,1046,japantimes.co.jp,www.japantimes.co.jp
200,,4,3.87,2167672,puckettspond.com,puckettspond.com
200,,5,5.13,78784,mmamania.com,www.mmamania.com
200,,5,4.98,144427,capitalxtra.com,www.capitalxtra.com
200,,5,5.22,57488,chortle.co.uk,www.chortle.co.uk
200,,6,5.54,18497,worldathletics.org,worldathletics.org
200,,6,5.73,11679,kut.org,www.kut.org
200,,6,6.41,3647,politifact.com,www.politifact.com
200,,5,4.82,517986,firstcomicsnews.com,www.firstcomicsnews.com
200,,6,5.59,16334,blog.playstation.com,blog.playstation.com
200,,5,5.3,41636,sharonherald.com,www.sharonherald.com
200,,3,3.07,9194573,crookwellgazette.com.au,www.crookwellgazette.com.au
200,,5,4.99,136122,kten.com,www.kten.com
200,,5,4.77,765776,billingsmix.com,billingsmix.com
200,,5,5.09,88903,scnow.com,scnow.com
200,,5,4.81,549507,thesylvaherald.com,www.thesylvaherald.com
200,,3,3.22,7531271,gwdtoday.com,gwdtoday.com
200,,5,5.03,115122,fool.co.uk,www.fool.co.uk
200,,6,6.26,5320,stuff.co.nz,www.stuff.co.nz
200,,5,4.9,242682,whatsnew2day.com,whatsnew2day.com
200,,6,6.39,4733,politico.eu,www.politico.eu
200,,5,4.8,586713,southbmore.com,www.southbmore.com
200,,5,4.91,230583,wblm.com,wblm.com
200,,5,5.33,37446,columbiabasinherald.com,columbiabasinherald.com
200,,4,3.76,3084837,gringogazette.com,gringogazette.com
200,,5,4.8,572124,bengalswire.usatoday.com,bengalswire.usatoday.com
200,,5,5.12,81329,marketoracle.co.uk,www.marketoracle.co.uk
200,,5,4.88,344530,hjnews.com,www.hjnews.com
200,,5,4.78,651477,kxkx.com,kxkx.com
200,,3,2.75,14146657,wjjz.iheart.com,wjjz.iheart.com
200,,5,4.79,618723,vikingswire.usatoday.com,vikingswire.usatoday.com
200,,5,4.92,202832,villagegreennj.com,villagegreennj.com
200,,5,4.87,362935,messenger-inquirer.com,www.messenger-inquirer.com
200,,5,5.11,85038,floridatrend.com,floridatrend.com
200,,3,3.27,6702321,kgbx.iheart.com,kgbx.iheart.com
200,,5,4.87,366194,plasteurope.com,www.plasteurope.com
200,,3,3.12,8729751,singaporestar.com,www.singaporestar.com
200,,4,3.6,3711545,jcsentinel.com,jcsentinel.com
200,,5,4.79,605265,winchestersun.com,www.winchestersun.com
200,,5,4.79,631088,youngstown.afrc.af.mil,www.youngstown.afrc.af.mil
200,,5,5.27,46075,missourinet.com,www.missourinet.com
200,,3,2.78,13709799,ed.fm,www.ed.fm
200,,5,5.43,26739,c4isrnet.com,www.c4isrnet.com
200,,5,5.18,66903,thetablet.co.uk,www.thetablet.co.uk
200,,3,3.04,9526537,krq.iheart.com,krq.iheart.com
200,,6,5.59,16300,americansongwriter.com,americansongwriter.com
200,,5,5.16,70863,thecomeback.com,thecomeback.com
200,,5,5.23,53859,matangitonga.to,matangitonga.to
200,,3,2.59,18577582,smithvilleherald.com,smithvilleherald.com
200,,6,5.6,15861,insurancejournal.com,www.insurancejournal.com
200,,4,3.61,3652516,streetregister.com,www.streetregister.com
200,,6,5.91,8363,irishcentral.com,www.irishcentral.com
200,,5,4.99,138992,999ktdy.com,999ktdy.com
200,,5,4.86,456055,amusementtoday.com,amusementtoday.com
200,,5,4.82,527462,chisagocountypress.com,chisagocountypress.com
200,,5,4.84,479005,golobos.com,golobos.com
200,,5,5.49,21901,volcanoes.usgs.gov,volcanoes.usgs.gov
200,,7,7.09,507,israelnationalnews.com,www.israelnationalnews.com
200,,5,4.78,664070,buffaloreflex.com,buffaloreflex.com
200,,5,4.83,494805,therolladailynews.com,www.therolladailynews.com
200,,5,4.85,468437,unitedwithisrael.org,unitedwithisrael.org
200,,6,5.65,13985,the-sun.com,www.the-sun.com
200,,5,4.79,606498,wadenapj.com,www.wadenapj.com
200,,2,2.34,29730158,kix953.com,www.kix953.com
200,,5,5.09,90445,abc3340.com,abc3340.com
200,,5,5.31,39822,argusobserver.com,www.argusobserver.com
200,,6,5.55,18304,nga.org,www.nga.org
200,,5,4.95,163075,wortfm.org,www.wortfm.org
200,,6,5.93,8024,theblaze.com,www.theblaze.com
200,,5,5.12,82183,traveldailymedia.com,www.traveldailymedia.com
200,,5,5.03,118393,spectrummagazine.org,spectrummagazine.org
200,,3,3.28,6626317,tampabaysmix.iheart.com,tampabaysmix.iheart.com
200,,6,5.52,19811,eastbaytimes.com,www.eastbaytimes.com
200,,4,4.29,1498368,azsnakepit.com,www.azsnakepit.com
200,,5,5.38,31494,stimson.org,www.stimson.org
200,,5,5.43,26703,mobihealthnews.com,www.mobihealthnews.com
200,,5,4.91,230797,themainewire.com,www.themainewire.com
200,,5,4.77,829100,aogdigital.com,aogdigital.com
200,,3,2.79,13465050,103weup.com,103weup.com
200,,5,4.89,316824,kztv10.com,www.kztv10.com
200,,6,6.33,4979,china.org.cn,www.china.org.cn
200,,5,4.88,342226,thepeoplesperson.com,thepeoplesperson.com
200,,5,4.87,370228,dailycitizen.news,www.dailycitizen.news
200,,5,5.01,129838,evanstonroundtable.com,evanstonroundtable.com
200,,5,4.96,158421,salisburypost.com,www.salisburypost.com
200,,5,4.8,588867,savejersey.com,savejersey.com
200,,5,5.39,30098,amsterdamnews.com,amsterdamnews.com
200,,4,3.52,4188120,thestokesnews.com,www.thestokesnews.com
200,,4,3.82,2397338,inclusion.msu.edu,inclusion.msu.edu
200,,5,5.04,113706,sdpb.org,www.sdpb.org
200,,3,3.43,4691879,949thebull.iheart.com,949thebull.iheart.com
200,,5,4.85,462359,hampshirechronicle.co.uk,www.hampshirechronicle.co.uk
200,,4,3.62,3582271,en.famagusta.news,en.famagusta.news
200,,5,5.06,103862,realtybiznews.com,realtybiznews.com
200,,5,4.96,158517,businesstravelnewseurope.com,www.businesstravelnewseurope.com
200,,6,5.85,9205,thegrio.com,thegrio.com
200,,5,5.26,48502,coastalcourier.com,coastalcourier.com
200,,3,2.54,19988471,northtamatelegraph.com,www.northtamatelegraph.com
200,,6,5.55,18356,borsaitaliana.it,www.borsaitaliana.it
200,,6,5.56,17897,wpri.com,www.wpri.com
200,,5,4.82,512447,rollonfriday.com,www.rollonfriday.com
200,,3,3.25,7211608,redstateobserver.com,redstateobserver.com
200,,4,3.77,3073802,thejetpress.com,thejetpress.com
200,,5,4.8,562397,glendalestar.com,www.glendalestar.com
200,,5,5.01,130823,themagazineantiques.com,www.themagazineantiques.com
200,,5,5.38,30991,wwno.org,www.wwno.org
200,,5,4.79,591603,marlinmaniac.com,marlinmaniac.com
200,,3,3.24,7252938,thecoastguard.ca,www.thecoastguard.ca
200,,5,5.46,23826,dailyyonder.com,dailyyonder.com
200,,5,5.45,24755,ksn.com,www.ksn.com
200,,4,4.37,1421720,hapblog.com,www.hapblog.com
200,,8,7.97,122,bloomberg.com,www.bloomberg.com
200,,5,4.81,530531,metrosource.com,metrosource.com
200,,3,3.23,7463478,kcfmradio.com,kcfmradio.com
200,,5,5.14,75010,securityinfowatch.com,www.securityinfowatch.com
200,,5,4.8,563030,pantherswire.usatoday.com,pantherswire.usatoday.com
200,,3,3.26,6885590,theprowersjournal.com,theprowersjournal.com
200,,5,5.12,82301,liherald.com,www.liherald.com
200,,5,5.02,121958,narrativemagazine.com,www.narrativemagazine.com
200,,5,4.97,153523,musicconnection.com,www.musicconnection.com
200,,5,4.84,486422,thewesternnews.com,thewesternnews.com
200,,5,5.32,38375,waywordradio.org,www.waywordradio.org
200,,5,5.47,23290,exclaim.ca,exclaim.ca
200,,6,5.63,14882,goodmenproject.com,goodmenproject.com
200,,5,4.97,150019,parkrecord.com,www.parkrecord.com
200,,4,4.41,1363192,chipchick.com,www.chipchick.com
200,,5,5.33,36963,alzforum.org,www.alzforum.org
200,,4,4.46,1281899,brr.fyi,brr.fyi
200,,6,6.23,5458,atlanticcouncil.org,www.atlanticcouncil.org
200,,5,4.83,495388,khns.org,khns.org
200,,5,5.11,82557,ozarksfirst.com,www.ozarksfirst.com
200,,5,4.98,146781,waldo.villagesoup.com,waldo.villagesoup.com
200,,5,5.19,64068,live5news.com,www.live5news.com
200,,5,5.39,30153,modernghana.com,www.modernghana.com
200,,5,4.8,568747,baptistmessenger.com,www.baptistmessenger.com
200,,5,4.82,507085,delgazette.com,www.delgazette.com
200,,5,5.08,93351,arabamericannews.com,arabamericannews.com
200,,5,4.82,519113,matr.net,matr.net
200,,5,4.93,193207,eaglesanantonio.com,www.eaglesanantonio.com
200,,5,5.47,23282,wabe.org,www.wabe.org
200,,5,4.79,611829,korea.stripes.com,korea.stripes.com
200,,7,6.62,1575,boredpanda.com,www.boredpanda.com
200,,5,4.81,540562,morningjournalnews.com,www.morningjournalnews.com
200,,4,4.02,1834566,clintonnc.com,www.clintonnc.com
200,,5,5.41,28366,travelagentcentral.com,www.travelagentcentral.com
200,,5,5.2,61609,iowastatedaily.com,iowastatedaily.com
200,,4,3.98,1910413,franklinfavorite.com,www.franklinfavorite.com
200,,5,4.79,602037,cod.ckcufm.com,cod.ckcufm.com
200,,5,4.83,495109,hcpress.com,www.hcpress.com
200,,5,5.29,42679,gigwise.com,www.gigwise.com
200,,7,6.86,787,irishtimes.com,www.irishtimes.com
200,,7,7.46,280,latimes.com,www.latimes.com
200,,5,5.16,71144,businesstraveller.com,www.businesstraveller.com
200,,5,4.83,493335,gilroydispatch.com,gilroydispatch.com
200,,5,5.0,135741,blackstarnews.com,blackstarnews.com
200,,5,5.2,60815,kool1017.com,kool1017.com
200,,5,5.07,97031,wtok.com,www.wtok.com
200,,5,5.17,68819,thenational.com.pg,www.thenational.com.pg
200,,5,4.79,609996,midweekherald.co.uk,www.midweekherald.co.uk
200,,3,3.13,8655333,kbft.org,kbft.org
200,,5,4.87,448311,defendingbigd.com,www.defendingbigd.com
200,,5,4.94,176385,medicinehatnews.com,medicinehatnews.com
200,,6,5.55,18248,wfmynews2.com,www.wfmynews2.com
200,,6,5.79,10281,onegreenplanet.org,www.onegreenplanet.org
200,,5,4.98,141746,ksgf.com,www.ksgf.com
200,,4,3.76,3091315,newsradiori.iheart.com,newsradiori.iheart.com
200,,5,4.98,143171,travelerstoday.com,www.travelerstoday.com
200,,6,6.34,4947,statnews.com,www.statnews.com
200,,5,5.26,47310,greenwichtime.com,www.greenwichtime.com
200,,4,4.11,1741035,bringonthecats.com,www.bringonthecats.com
200,,5,5.11,84507,thechiefleader.com,www.thechiefleader.com
200,,5,5.49,21814,krem.com,www.krem.com
200,,5,5.45,24905,connexionfrance.com,www.connexionfrance.com
200,,5,5.08,94320,mercatornet.com,www.mercatornet.com
200,,7,7.0,600,adweek.com,www.adweek.com
200,,5,5.1,86385,wiltsglosstandard.co.uk,www.wiltsglosstandard.co.uk
200,,5,5.12,82443,dairyherd.com,www.dairyherd.com
200,,5,5.48,22093,taosnews.com,www.taosnews.com
200,,5,5.28,45203,kvia.com,kvia.com
200,,5,4.89,327528,kaaltv.com,www.kaaltv.com
200,,5,4.93,184968,rermag.com,www.rermag.com
200,,6,5.66,13673,santafenewmexican.com,www.santafenewmexican.com
200,,5,5.29,42356,ajmc.com,www.ajmc.com
200,,5,4.83,493154,wbt.com,wbt.com
200,,6,6.21,5572,foodandwine.com,www.foodandwine.com
200,,5,4.93,181814,ganggreennation.com,www.ganggreennation.com
200,,6,5.54,18904,news.usni.org,news.usni.org
200,,5,4.78,637190,rockytopinsider.com,www.rockytopinsider.com
200,,6,5.69,12810,crainsnewyork.com,www.crainsnewyork.com
200,,5,5.1,86927,woodworkingnetwork.com,www.woodworkingnetwork.com
200,,5,4.93,191712,koel.com,koel.com
200,,5,4.92,219114,thehayride.com,thehayride.com
200,,7,6.9,730,frontiersin.org,www.frontiersin.org
200,,5,5.08,94222,on3.com,www.on3.com
200,,5,4.93,186499,fanbolt.com,www.fanbolt.com
200,,5,5.15,74056,womanandhome.com,www.womanandhome.com
200,,4,3.85,2325996,929nin.com,929nin.com
200,,6,6.47,3403,elle.com,www.elle.com
200,,5,5.21,58296,sunstar.com.ph,www.sunstar.com.ph
200,,5,5.34,35481,herald.co.zw,www.herald.co.zw
200,,5,5.13,79234,datacenterfrontier.com,www.datacenterfrontier.com
200,,5,5.21,57972,wcti12.com,www.wcti12.com
200,,5,5.25,50956,traveldailynews.com,www.traveldailynews.com
200,,5,4.87,362008,indianagazette.com,www.indianagazette.com
200,,5,5.28,44303,moneyweek.com,moneyweek.com
200,,5,5.28,44148,gazettetimes.com,gazettetimes.com
200,,3,3.36,5116694,1340thegame.iheart.com,1340thegame.iheart.com
200,,4,3.64,3513063,seguintoday.com,seguintoday.com
200,,5,4.94,178490,niutoday.info,niutoday.info
200,,7,6.92,708,smh.com.au,www.smh.com.au
200,,5,4.88,333382,pizzicato.lu,www.pizzicato.lu
200,,6,5.58,16873,readingeagle.com,www.readingeagle.com
200,,5,5.02,125184,businessjournaldaily.com,businessjournaldaily.com
200,,5,4.88,357957,kyuk.org,www.kyuk.org
200,,6,6.15,5908,tvguide.com,www.tvguide.com
200,,6,6.16,5874,brisbanetimes.com.au,www.brisbanetimes.com.au
200,,5,4.78,659695,alliancetimes.com,alliancetimes.com
200,,6,6.12,6171,space.com,www.space.com
200,,5,5.14,76619,forconstructionpros.com,www.forconstructionpros.com
200,,4,3.65,3469646,theblacksheartimes.com,www.theblacksheartimes.com
200,,6,5.55,18251,newsroom.heart.org,newsroom.heart.org
200,,5,5.33,37303,contexts.org,contexts.org
200,,5,4.99,137263,caribjournal.com,www.caribjournal.com
200,,5,4.98,144699,inspiremore.com,www.inspiremore.com
200,,4,4.39,1375109,kfbk.iheart.com,kfbk.iheart.com
200,,5,5.04,110095,fleetowner.com,www.fleetowner.com
200,,5,4.92,200058,news.marketersmedia.com,news.marketersmedia.com
200,,3,2.62,17547941,foxsportsabq.iheart.com,foxsportsabq.iheart.com
200,,5,5.27,45590,wzzm13.com,www.wzzm13.com
200,,5,4.77,774177,fstribune.com,www.fstribune.com
200,,5,4.72,938942,kansascityhomes.com,kansascityhomes.com
200,,5,4.95,167544,newjerseymonitor.com,newjerseymonitor.com
200,,5,4.95,167903,foreignaffairs.co.nz,foreignaffairs.co.nz
200,,5,5.29,43607,kosu.org,www.kosu.org
200,,6,5.82,9676,comicbook.com,comicbook.com
200,,5,4.88,357599,crossville-chronicle.com,www.crossville-chronicle.com
200,,6,5.53,19396,cnbctv18.com,www.cnbctv18.com
200,,5,5.25,50223,capitalfm.com,www.capitalfm.com
200,,3,3.38,5000211,magic925.com,www.magic925.com
200,,5,4.87,447763,rockdalenewtoncitizen.com,www.rockdalenewtoncitizen.com
200,,5,4.95,164573,wjhg.com,www.wjhg.com
200,,5,4.85,470609,fortbendstar.com,www.fortbendstar.com
200,,5,4.82,525664,wvik.org,www.wvik.org
200,,6,6.29,5186,architecturaldigest.com,www.architecturaldigest.com
200,,3,2.7,15678266,newrock1041.fm,www.newrock1041.fm
200,,5,5.34,36665,wkbw.com,www.wkbw.com
200,,6,6.1,6292,thewrap.com,www.thewrap.com
200,,5,4.89,312148,foxillinois.com,foxillinois.com
200,,5,4.96,157367,mobileidworld.com,mobileidworld.com
200,,6,5.57,17032,wspa.com,www.wspa.com
200,,4,3.77,3075474,indusage.com.au,www.indusage.com.au
200,,2,2.37,27492778,mix1063.com,mix1063.com
200,,6,5.86,9097,bizcommunity.com,www.bizcommunity.com
200,,4,4.07,1776435,slicksandsticks.com,slicksandsticks.com
200,,5,4.98,144241,collegenews.com,www.collegenews.com
200,,5,4.8,572201,lagunabeachindy.com,www.lagunabeachindy.com
200,,5,4.93,188102,kfilradio.com,kfilradio.com
200,,5,4.93,188038,mywabashvalley.com,www.mywabashvalley.com
200,,5,4.8,565646,seahawkswire.usatoday.com,seahawkswire.usatoday.com
200,,7,6.84,821,pubs.acs.org,pubs.acs.org
200,,6,5.7,12490,maritime-executive.com,www.maritime-executive.com
200,,5,5.1,87474,loscerritosnews.net,www.loscerritosnews.net
200,,5,4.81,542453,daily-tribune.com,www.daily-tribune.com
200,,5,5.21,59330,trains.com,www.trains.com
200,,6,5.52,19621,supermarketnews.com,www.supermarketnews.com
200,,6,5.92,8119,ultimateclassicrock.com,ultimateclassicrock.com
200,,6,5.69,12740,businesstoday.in,www.businesstoday.in
200,,5,4.5,1189693,idrw.org,idrw.org
200,,5,4.84,484400,sentencing.typepad.com,sentencing.typepad.com
200,,6,6.44,3528,ndtv.com,www.ndtv.com
200,,6,5.89,8561,geo.tv,www.geo.tv
200,,6,5.96,7685,humanesociety.org,www.humanesociety.org
200,,5,5.18,68634,retail.economictimes.indiatimes.com,retail.economictimes.indiatimes.com
200,,5,5.26,47795,martinsvillebulletin.com,martinsvillebulletin.com
200,,3,3.12,8765503,hardenexpress.com.au,www.hardenexpress.com.au
200,,5,4.89,323060,aerotechnews.com,www.aerotechnews.com
200,,4,4.11,1738529,dagblog.com,dagblog.com
200,,5,5.43,26676,amny.com,www.amny.com
200,,3,3.36,5091218,wwnc.iheart.com,wwnc.iheart.com
200,,5,5.12,81115,newsminer.com,www.newsminer.com
200,,4,3.95,1958772,corridorbusiness.com,corridorbusiness.com
200,,5,4.81,535105,ugawire.usatoday.com,ugawire.usatoday.com
200,,6,6.17,5835,cracked.com,www.cracked.com
200,,3,2.86,12305961,river1037.com,www.river1037.com
200,,5,4.8,567921,predominantlyorange.com,predominantlyorange.com
200,,6,6.48,3383,channel4.com,www.channel4.com
200,,5,5.01,126765,cbs42.com,www.cbs42.com
200,,5,4.92,197254,lookout.co,lookout.co
200,,3,3.18,8237757,wjnt.com,www.wjnt.com
200,,6,5.7,12611,prokerala.com,www.prokerala.com
200,,5,5.45,24945,insurancebusinessmag.com,www.insurancebusinessmag.com
200,,5,5.44,25310,nowtoronto.com,nowtoronto.com
200,,5,5.17,69025,airwaysmag.com,airwaysmag.com
200,,4,3.65,3467883,thecollegiatelive.com,thecollegiatelive.com
200,,4,3.87,2178044,plaintalk.net,www.plaintalk.net
200,,5,5.34,36077,ktoo.org,www.ktoo.org
200,,5,4.88,344328,lipstiq.com,lipstiq.com
200,,5,5.06,104743,acainternational.org,www.acainternational.org
200,,5,4.89,314317,alaska-native-news.com,alaska-native-news.com
200,,5,5.09,91594,musicrow.com,musicrow.com
200,,5,4.78,635208,wgrd.com,wgrd.com
200,,5,4.93,191835,johnogroat-journal.co.uk,www.johnogroat-journal.co.uk
200,,6,5.7,12492,climatecentral.org,www.climatecentral.org
200,,5,4.98,142306,compoundsemiconductor.net,compoundsemiconductor.net
200,,6,5.89,8628,wgntv.com,wgntv.com
200,,5,4.97,151843,5tjt.com,www.5tjt.com
200,,6,5.79,10443,dawn.com,www.dawn.com
200,,6,5.67,13469,biospace.com,www.biospace.com
200,,6,6.15,5959,hsn.com,www.hsn.com
200,,5,5.26,47976,redlandsdailyfacts.com,www.redlandsdailyfacts.com
200,,3,2.59,18355162,catcountry1071.iheart.com,catcountry1071.iheart.com
200,,5,4.96,159484,images.dawn.com,images.dawn.com
200,,5,4.84,482078,mountaintimes.info,mountaintimes.info
200,,5,5.46,23847,virginradio.co.uk,virginradio.co.uk
200,,5,4.79,634410,thetidewaternews.com,www.thetidewaternews.com
200,,5,4.97,151934,portsmouth-dailytimes.com,www.portsmouth-dailytimes.com
200,,7,6.96,645,dw.com,www.dw.com
200,,5,4.77,726259,autzenzoo.com,autzenzoo.com
200,,7,6.72,1188,france24.com,www.france24.com
200,,5,4.82,529572,steelerswire.usatoday.com,steelerswire.usatoday.com
200,,6,5.8,10191,nbcsandiego.com,www.nbcsandiego.com
200,,5,5.18,66876,carmagazine.co.uk,www.carmagazine.co.uk
200,,5,5.42,26859,berkshireeagle.com,www.berkshireeagle.com
200,,6,6.06,6686,oed.com,www.oed.com
200,,5,4.82,529203,bothell-reporter.com,www.bothell-reporter.com
200,,5,5.01,126657,eventhubs.com,www.eventhubs.com
200,,5,5.23,54035,londonlovesbusiness.com,londonlovesbusiness.com
200,,5,4.78,693410,am1050.com,www.am1050.com
200,,1,1.25,86412915,funkytaurusmedia.com,www.funkytaurusmedia.com
200,,4,3.72,3218380,netindia123.com,www.netindia123.com
200,,6,5.81,10013,wtop.com,wtop.com
200,,5,4.98,145191,angelusnews.com,angelusnews.com
200,,5,4.8,581347,journalreview.com,www.journalreview.com
200,,5,4.82,528024,cranstononline.com,cranstononline.com
200,,4,3.72,3220092,buchtelite.com,buchtelite.com
200,,5,5.0,134984,dailypost.vu,www.dailypost.vu
200,,5,5.12,80949,news.unm.edu,news.unm.edu
200,,3,3.2,7823573,coast1009.com,coast1009.com
200,,3,3.24,7238788,983thesnake.com,983thesnake.com
200,,5,4.93,181686,power959.com,power959.com
200,,5,4.84,480264,keysnews.com,www.keysnews.com
200,,3,3.39,4942241,alt965.iheart.com,alt965.iheart.com
200,,6,5.51,20694,igamingbusiness.com,igamingbusiness.com
200,,5,4.82,518328,ntxe-news.com,www.ntxe-news.com
200,,3,3.0,9967188,newsmirrorng.com,newsmirrorng.com
200,,3,3.02,9801260,chicagoleader.com,chicagoleader.com
