,Date,Open,High,Low,Pct_Change,Close/Last,Volume
1023,2018-10-05,"3,224.35","3,230.01","3,198.72",-0.67,3209.79,180.42M
1024,2018-10-08,"3,198.24","3,202.89","3,179.82",-0.88,3181.45,180.45M
1025,2018-10-09,"3,180.60","3,187.18","3,160.85",-0.47,3166.6,212.90M
1026,2018-10-10,"3,169.33","3,169.57","3,129.50",-1.11,3131.48,246.19M
1027,2018-10-11,"3,074.77","3,074.77","3,035.20",-2.69,3047.39,404.49M
1028,2018-10-12,"3,055.17","3,088.77","3,043.28",0.71,3069.17,351.50M
1029,2018-10-15,"3,067.80","3,067.80","3,045.53",-0.76,3045.97,217.86M
1030,2018-10-16,"3,053.24","3,058.97","3,030.21",-0.38,3034.31,267.23M
1031,2018-10-17,"3,077.86","3,087.84","3,071.10",1.21,3071.1,282.46M
1032,2018-10-18,"3,064.06","3,074.74","3,050.64",-0.05,3069.67,212.00M
1033,2018-10-19,"3,046.87","3,073.21","3,046.70",-0.23,3062.51,291.17M
1034,2018-10-22,"3,057.31","3,078.06","3,057.16",0.51,3078.06,212.02M
1035,2018-10-23,"3,057.65","3,061.12","3,029.60",-1.52,3031.39,211.22M
1036,2018-10-24,"3,044.33","3,053.07","3,031.94",0.02,3032.08,232.74M
1037,2018-10-25,"2,992.00","3,012.84","2,984.47",-0.63,3012.84,303.35M
1038,2018-10-26,"3,004.35","3,006.92","2,955.68",-1.35,2972.02,324.98M
1039,2018-10-29,"2,989.63","3,005.03","2,978.64",0.32,2981.54,233.25M
1040,2018-10-30,"2,969.51","2,974.85","2,961.23",-0.51,2966.45,190.17M
1041,2018-10-31,"2,978.99","3,020.49","2,978.66",1.76,3018.8,313.67M
1042,2018-11-01,"3,045.68","3,061.49","3,040.93",1.39,3060.85,230.55M
1043,2018-11-02,"3,081.67","3,121.27","3,077.50",1.81,3116.39,328.11M
1044,2018-11-05,"3,087.51","3,091.91","3,056.42",-1.79,3060.62,172.94M
1045,2018-11-07,"3,084.50","3,092.95","3,060.88",0.15,3065.36,223.32M
1046,2018-11-08,"3,089.04","3,097.59","3,079.96",0.91,3093.24,285.87M
1047,2018-11-09,"3,078.38","3,079.41","3,059.20",-0.49,3077.97,267.13M
1048,2018-11-12,"3,060.30","3,089.82","3,059.32",-0.32,3068.15,158.33M
1049,2018-11-13,"3,027.91","3,056.28","3,026.08",-0.47,3053.6,250.76M
1050,2018-11-14,"3,049.31","3,053.32","3,031.47",-0.34,3043.19,204.15M
1051,2018-11-15,"3,042.70","3,065.33","3,031.90",0.37,3054.53,237.18M
1052,2018-11-16,"3,069.34","3,087.90","3,060.97",0.95,3083.6,197.62M
1053,2018-11-19,"3,084.34","3,084.71","3,054.95",-0.6,3065.07,154.76M
1054,2018-11-20,"3,035.09","3,042.94","3,023.68",-1.24,3026.99,204.47M
1055,2018-11-21,"3,010.09","3,049.24","3,007.31",0.39,3038.65,173.17M
1056,2018-11-22,"3,052.80","3,054.16","3,032.79",0.09,3041.38,140.24M
1057,2018-11-23,"3,037.68","3,056.11","3,034.12",0.37,3052.49,94.48M
1058,2018-11-26,"3,057.28","3,093.38","3,056.39",1.34,3093.38,157.37M
1059,2018-11-27,"3,085.74","3,105.80","3,074.21",-0.1,3090.4,261.97M
1060,2018-11-28,"3,101.10","3,101.18","3,078.93",0.13,3094.48,233.67M
1061,2018-11-29,"3,123.80","3,132.42","3,106.96",0.48,3109.44,234.58M
1062,2018-11-30,"3,117.91","3,130.81","3,110.34",0.26,3117.61,384.85M
1063,2018-12-03,"3,154.22","3,192.88","3,153.71",2.34,3190.62,302.56M
1064,2018-12-04,"3,189.53","3,190.08","3,151.72",-0.72,3167.79,230.50M
1065,2018-12-05,"3,132.64","3,155.92","3,127.70",-0.37,3155.92,190.06M
1066,2018-12-06,"3,133.80","3,134.65","3,105.63",-1.28,3115.52,199.93M
1067,2018-12-07,"3,149.50","3,149.71","3,111.12",-0.14,3111.12,194.06M
1068,2018-12-10,"3,087.28","3,087.28","3,064.02",-1.24,3072.44,150.89M
1069,2018-12-11,"3,062.44","3,075.27","3,053.99",-0.43,3059.28,202.67M
1070,2018-12-12,"3,075.62","3,101.10","3,073.02",1.33,3099.99,212.61M
1071,2018-12-13,"3,104.07","3,125.10","3,102.44",0.36,3111.08,204.85M
1072,2018-12-14,"3,087.46","3,094.27","3,067.30",-1.09,3077.09,178.80M
1073,2018-12-17,"3,091.78","3,124.59","3,090.92",1.21,3114.25,198.26M
1074,2018-12-18,"3,077.89","3,080.77","3,045.54",-2.21,3045.54,233.55M
1075,2018-12-19,"3,045.91","3,065.37","3,042.44",0.43,3058.65,193.45M
1076,2018-12-20,"3,041.92","3,064.09","3,036.91",-0.26,3050.62,199.13M
1077,2018-12-21,"3,031.19","3,070.09","3,028.25",-0.15,3046.04,330.66M
1078,2018-12-24,"3,026.86","3,051.06","3,022.47",0.16,3051.06,76.28M
1079,2018-12-25,"3,051.06","3,051.06","3,051.06",0.0,3051.06,
1080,2018-12-26,"3,001.53","3,022.24","3,000.45",-1.31,3011.15,111.95M
1081,2018-12-27,"3,055.43","3,076.10","3,041.91",1.12,3044.74,145.42M
1082,2018-12-28,"3,049.63","3,069.19","3,039.85",0.29,3053.43,103.88M
1083,2018-12-31,"3,064.09","3,070.49","3,061.53",0.5,3068.76,80.28M
1084,2019-01-02,"3,072.99","3,081.01","3,028.84",-0.97,3038.89,169.01M
1085,2019-01-03,"3,022.27","3,041.03","3,002.40",-0.86,3012.88,206.99M
1086,2019-01-04,"2,994.02","3,059.23","2,993.42",1.54,3059.23,186.36M
1087,2019-01-07,"3,101.26","3,104.32","3,084.88",1.42,3102.8,245.44M
1088,2019-01-08,"3,108.38","3,126.64","3,099.33",0.65,3122.94,186.23M
1089,2019-01-09,"3,141.98","3,159.31","3,139.03",1.12,3158.07,262.17M
1090,2019-01-10,"3,154.65","3,183.51","3,147.71",0.81,3183.51,267.08M
1091,2019-01-11,"3,198.76","3,209.65","3,191.72",0.48,3198.65,191.50M
1092,2019-01-14,"3,205.15","3,205.72","3,173.46",-0.79,3173.46,159.55M
1093,2019-01-15,"3,191.35","3,223.61","3,190.71",1.22,3212.3,303.42M
1094,2019-01-16,"3,220.23","3,230.77","3,211.56",0.52,3229.11,221.73M
1095,2019-01-17,"3,231.55","3,235.14","3,208.88",-0.45,3214.44,182.60M
1096,2019-01-18,"3,221.43","3,233.70","3,217.24",0.31,3224.34,166.16M
1097,2019-01-21,"3,233.72","3,250.27","3,220.56",-0.12,3220.56,189.32M
1098,2019-01-22,"3,218.95","3,218.95","3,192.71",-0.86,3192.71,143.71M
1099,2019-01-23,"3,185.69","3,193.89","3,165.09",-0.68,3171.11,217.75M
1100,2019-01-24,"3,174.59","3,190.73","3,153.61",0.62,3190.73,225.59M
1101,2019-01-25,"3,196.68","3,220.68","3,194.49",0.36,3202.25,208.72M
1102,2019-01-28,"3,203.78","3,218.44","3,194.68",-0.09,3199.5,162.01M
1103,2019-01-29,"3,191.86","3,196.09","3,176.13",-0.37,3187.69,195.84M
1104,2019-01-30,"3,188.43","3,194.28","3,169.29",-0.42,3174.38,231.66M
1105,2019-01-31,"3,187.73","3,197.98","3,183.68",0.5,3190.17,283.19M
1106,2019-02-01,"3,194.22","3,205.03","3,182.35",-0.05,3188.68,196.81M
1107,2019-02-04,"3,192.36","3,197.96","3,182.17",-0.13,3184.56,90.95M
1108,2019-02-07,"3,211.93","3,215.90","3,194.18",0.5,3200.64,197.24M
1109,2019-02-08,"3,177.91","3,205.25","3,177.91",0.04,3202.04,205.38M
1110,2019-02-11,"3,176.00","3,206.27","3,174.00",0.13,3206.27,230.99M
1111,2019-02-12,"3,202.86","3,213.68","3,198.75",-0.16,3201.15,170.85M
1112,2019-02-13,"3,219.90","3,244.77","3,219.77",1.36,3244.77,256.03M
1113,2019-02-14,"3,240.62","3,253.67","3,235.80",0.26,3253.16,216.36M
1114,2019-02-15,"3,248.45","3,259.79","3,229.85",-0.41,3239.74,276.74M
1115,2019-02-18,"3,258.81","3,276.61","3,256.86",0.81,3265.97,177.82M
1116,2019-02-19,"3,267.07","3,280.04","3,258.71",-0.19,3259.8,160.46M
1117,2019-02-20,"3,275.35","3,285.60","3,266.89",0.57,3278.38,212.61M
1118,2019-02-21,"3,273.57","3,286.08","3,262.99",-0.01,3277.91,246.79M
1119,2019-02-22,"3,256.93","3,273.16","3,256.17",-0.24,3269.9,295.52M
1120,2019-02-25,"3,273.45","3,276.47","3,252.66",0.07,3272.35,226.70M
1121,2019-02-26,"3,272.12","3,273.82","3,252.58",-0.33,3261.66,198.69M
1122,2019-02-27,"3,261.99","3,284.73","3,245.71",-0.36,3250.02,231.82M
1123,2019-02-28,"3,249.81","3,250.42","3,212.69",-1.15,3212.69,311.33M
1124,2019-03-01,"3,210.84","3,231.21","3,202.02",0.24,3220.4,188.76M
1125,2019-03-04,"3,224.69","3,251.72","3,215.66",0.95,3251.08,222.69M
1126,2019-03-05,"3,241.01","3,247.60","3,228.25",-0.52,3234.07,202.48M
1127,2019-03-06,"3,235.42","3,241.58","3,222.84",-0.35,3222.84,227.17M
1128,2019-03-07,"3,224.43","3,235.69","3,218.25",0.21,3229.48,226.07M
1129,2019-03-08,"3,204.40","3,215.23","3,192.71",-1.04,3195.87,207.40M
1130,2019-03-11,"3,187.75","3,197.71","3,185.06",-0.14,3191.42,136.69M
1131,2019-03-12,"3,211.70","3,228.21","3,209.08",0.65,3212.25,183.34M
1132,2019-03-13,"3,209.05","3,209.05","3,183.72",-0.52,3195.59,178.50M
1133,2019-03-14,"3,188.36","3,204.36","3,183.64",0.07,3197.92,219.08M
1134,2019-03-15,"3,198.30","3,216.72","3,193.90",0.07,3200.18,330.83M
1135,2019-03-18,"3,210.49","3,216.31","3,206.45",0.4,3212.96,149.11M
1136,2019-03-19,"3,214.79","3,221.69","3,204.13",0.25,3220.92,235.18M
1137,2019-03-20,"3,213.98","3,214.49","3,195.33",-0.41,3207.66,219.24M
1138,2019-03-21,"3,214.60","3,219.31","3,206.21",0.19,3213.65,202.53M
1139,2019-03-22,"3,218.52","3,228.38","3,207.27",-0.05,3212.1,157.20M
1140,2019-03-25,"3,170.50","3,182.92","3,156.79",-0.91,3182.92,191.19M
1141,2019-03-26,"3,195.47","3,214.82","3,188.22",0.55,3200.28,195.42M
1142,2019-03-27,"3,195.69","3,214.23","3,191.93",-0.06,3198.39,213.81M
1143,2019-03-28,"3,196.83","3,213.62","3,192.48",0.16,3203.58,155.18M
1144,2019-03-29,"3,223.56","3,226.74","3,209.50",0.29,3212.88,214.43M
1145,2019-04-01,"3,229.11","3,250.51","3,227.62",1.17,3250.51,200.20M
1146,2019-04-02,"3,269.55","3,283.01","3,256.01",0.9,3279.78,207.68M
1147,2019-04-03,"3,299.26","3,318.56","3,299.26",0.96,3311.27,213.15M
1148,2019-04-04,"3,312.06","3,323.37","3,303.10",0.15,3316.21,464.93M
1149,2019-04-05,"3,317.11","3,332.59","3,316.66",0.19,3322.64,246.23M
1150,2019-04-08,"3,326.35","3,327.66","3,309.17",-0.22,3315.42,166.97M
1151,2019-04-09,"3,317.65","3,329.67","3,313.04",0.31,3325.6,209.39M
1152,2019-04-10,"3,317.58","3,333.18","3,316.92",0.06,3327.65,224.26M
1153,2019-04-11,"3,330.51","3,348.04","3,324.73",0.1,3330.82,232.24M
1154,2019-04-12,"3,330.64","3,333.38","3,318.99",0.03,3331.98,187.83M
1155,2019-04-15,"3,341.75","3,344.17","3,321.06",-0.18,3325.86,180.20M
1156,2019-04-16,"3,326.78","3,335.66","3,325.84",0.19,3332.04,195.43M
1157,2019-04-17,"3,334.84","3,353.08","3,333.88",0.5,3348.64,201.26M
1158,2019-04-18,"3,352.36","3,356.82","3,336.48",-0.03,3347.58,202.18M
1159,2019-04-22,"3,358.54","3,359.88","3,349.86",0.3,3357.7,114.13M
1160,2019-04-23,"3,353.72","3,358.11","3,345.59",-0.13,3353.47,197.41M
1161,2019-04-24,"3,359.13","3,362.43","3,350.83",0.27,3362.43,215.82M
1162,2019-04-25,"3,349.35","3,361.25","3,347.16",-0.36,3350.28,177.22M
1163,2019-04-26,"3,344.14","3,356.95","3,336.92",0.2,3356.95,256.08M
1164,2019-04-29,"3,368.66","3,415.18","3,365.05",1.49,3407.02,254.83M
1165,2019-04-30,"3,411.85","3,412.47","3,387.46",-0.2,3400.2,237.86M
1166,2019-05-02,"3,389.52","3,395.40","3,376.09",-0.2,3393.33,194.87M
1167,2019-05-03,"3,384.38","3,397.18","3,371.31",-0.03,3392.29,192.99M
1168,2019-05-06,"3,329.32","3,329.32","3,270.22",-3.0,3290.62,264.34M
1169,2019-05-07,"3,299.96","3,323.05","3,292.38",0.67,3312.52,213.10M
1170,2019-05-08,"3,286.32","3,290.03","3,275.78",-0.87,3283.84,217.50M
1171,2019-05-09,"3,263.41","3,278.14","3,253.88",-0.43,3269.7,223.09M
1172,2019-05-10,"3,281.02","3,296.01","3,262.85",0.12,3273.5,225.90M
1173,2019-05-13,"3,258.94","3,261.99","3,226.22",-1.2,3234.28,248.67M
1174,2019-05-14,"3,205.50","3,227.40","3,198.22",-0.33,3223.71,229.60M
1175,2019-05-15,"3,218.51","3,225.79","3,211.90",-0.15,3218.77,189.50M
1176,2019-05-16,"3,212.64","3,233.66","3,202.67",0.36,3230.26,189.20M
1177,2019-05-17,"3,231.45","3,231.91","3,203.81",-0.77,3205.46,166.92M
1178,2019-05-20,"3,205.46","3,205.46","3,205.46",0.0,3205.46,
1179,2019-05-21,"3,198.73","3,205.14","3,177.12",-0.69,3183.26,235.92M
1180,2019-05-22,"3,179.44","3,198.00","3,177.99",0.0,3183.14,205.81M
1181,2019-05-23,"3,172.46","3,173.48","3,151.63",-0.7,3160.72,189.53M
1182,2019-05-24,"3,152.08","3,172.72","3,149.97",0.29,3169.89,216.19M
1183,2019-05-27,"3,168.47","3,172.80","3,157.87",0.03,3170.77,124.71M
1184,2019-05-28,"3,171.14","3,171.38","3,156.95",-0.17,3165.32,308.02M
1185,2019-05-29,"3,151.89","3,163.84","3,147.17",-0.06,3163.28,217.10M
1186,2019-05-30,"3,147.77","3,159.27","3,133.60",-0.64,3143.0,185.35M
1187,2019-05-31,"3,114.55","3,130.58","3,110.51",-0.8,3117.76,214.83M
1188,2019-06-03,"3,111.51","3,124.28","3,104.03",0.18,3123.46,185.59M
1189,2019-06-04,"3,129.76","3,142.37","3,125.38",0.61,3142.37,192.18M
1190,2019-06-05,"3,142.37","3,142.37","3,142.37",0.0,3142.37,
1191,2019-06-06,"3,144.43","3,147.64","3,125.96",0.12,3146.18,316.87M
1192,2019-06-07,"3,145.93","3,166.29","3,140.68",0.64,3166.29,160.86M
1193,2019-06-10,"3,174.88","3,199.53","3,171.90",0.69,3188.11,197.13M
1194,2019-06-11,"3,193.30","3,211.57","3,192.93",0.67,3209.58,203.72M
1195,2019-06-12,"3,209.26","3,224.09","3,193.84",-0.06,3207.74,193.39M
1196,2019-06-13,"3,203.18","3,220.66","3,185.67",0.4,3220.66,196.19M
1197,2019-06-14,"3,214.68","3,223.64","3,209.93",0.06,3222.63,161.85M
1198,2019-06-17,"3,210.25","3,229.55","3,202.22",-0.45,3207.99,173.85M
1199,2019-06-18,"3,212.54","3,240.19","3,209.45",0.96,3238.73,214.55M
1200,2019-06-19,"3,275.43","3,289.04","3,268.56",1.53,3288.17,256.05M
1201,2019-06-20,"3,292.97","3,320.80","3,290.52",0.8,3314.51,241.87M
1202,2019-06-21,"3,314.28","3,321.40","3,305.05",0.21,3321.4,374.17M
1203,2019-06-24,"3,308.71","3,315.25","3,303.01",-0.3,3311.53,184.91M
1204,2019-06-25,"3,317.00","3,321.09","3,301.39",-0.22,3304.27,218.25M
1205,2019-06-26,"3,298.35","3,308.66","3,273.27",-0.09,3301.25,262.03M
1206,2019-06-27,"3,302.05","3,334.21","3,299.79",0.83,3328.6,224.12M
1207,2019-06-28,"3,336.08","3,336.08","3,321.38",-0.21,3321.61,331.53M
1208,2019-07-01,"3,339.58","3,376.55","3,337.31",1.52,3372.26,219.19M
1209,2019-07-02,"3,373.72","3,374.15","3,347.92",-0.04,3370.8,172.73M
1210,2019-07-03,"3,365.35","3,373.55","3,352.56",-0.09,3367.8,272.53M
1211,2019-07-04,"3,370.27","3,381.73","3,366.90",0.13,3372.25,173.90M
1212,2019-07-05,"3,376.93","3,380.68","3,353.32",-0.16,3366.81,240.74M
1213,2019-07-08,"3,356.05","3,356.05","3,319.19",-0.97,3334.23,182.18M
1214,2019-07-09,"3,337.96","3,349.61","3,322.75",-0.14,3329.46,218.74M
1215,2019-07-10,"3,339.46","3,357.36","3,336.25",0.33,3340.42,168.81M
1216,2019-07-11,"3,353.81","3,372.49","3,349.63",0.3,3350.45,197.31M
1217,2019-07-12,"3,354.78","3,363.59","3,343.56",0.21,3357.34,211.38M
1218,2019-07-15,"3,355.15","3,359.32","3,337.67",-0.28,3347.95,182.60M
1219,2019-07-16,"3,349.22","3,360.84","3,346.32",0.36,3360.03,165.55M
1220,2019-07-17,"3,354.83","3,364.87","3,349.87",0.14,3364.87,192.48M
1221,2019-07-18,"3,349.73","3,361.76","3,347.10",-0.11,3361.05,181.65M
1222,2019-07-19,"3,368.39","3,379.50","3,365.60",0.5,3377.96,196.51M
1223,2019-07-22,"3,369.76","3,369.76","3,348.78",-0.61,3357.22,144.98M
1224,2019-07-23,"3,360.18","3,374.00","3,359.25",0.47,3373.13,169.68M
1225,2019-07-24,"3,378.36","3,386.65","3,361.30",-0.14,3368.44,209.42M
1226,2019-07-25,"3,373.73","3,386.28","3,368.69",0.38,3381.26,258.37M
1227,2019-07-26,"3,363.56","3,365.35","3,349.07",-0.52,3363.76,177.40M
1228,2019-07-29,"3,362.17","3,362.71","3,333.38",-0.52,3346.39,144.54M
1229,2019-07-30,"3,342.57","3,355.88","3,341.80",0.12,3350.54,211.94M
1230,2019-07-31,"3,359.92","3,360.19","3,299.89",-1.49,3300.75,335.99M
1231,2019-08-01,"3,282.79","3,311.26","3,280.57",-0.27,3291.75,172.20M
1232,2019-08-02,"3,271.40","3,278.88","3,257.38",-0.93,3261.11,260.84M
1233,2019-08-05,"3,244.60","3,246.48","3,193.54",-2.04,3194.51,276.01M
1234,2019-08-06,"3,160.26","3,176.66","3,144.80",-0.75,3170.47,263.06M
1235,2019-08-07,"3,171.57","3,190.66","3,160.93",0.45,3184.69,229.86M
1236,2019-08-08,"3,170.54","3,184.47","3,159.45",-0.49,3168.94,243.49M
1237,2019-08-09,"3,168.94","3,168.94","3,168.94",0.0,3168.94,
1238,2019-08-13,"3,143.21","3,149.22","3,132.20",-0.7,3146.73,224.00M
1239,2019-08-14,"3,170.85","3,174.73","3,136.84",0.03,3147.6,247.73M
1240,2019-08-15,"3,095.85","3,126.09","3,084.08",-0.68,3126.09,438.16M
1241,2019-08-16,"3,109.16","3,123.15","3,091.32",-0.35,3115.03,351.58M
1242,2019-08-19,"3,114.13","3,137.52","3,114.13",0.43,3128.45,305.07M
1243,2019-08-20,"3,124.04","3,141.58","3,122.65",0.24,3135.95,198.86M
1244,2019-08-21,"3,128.68","3,130.30","3,116.85",-0.43,3122.57,248.36M
1245,2019-08-22,"3,126.79","3,135.25","3,123.77",0.17,3127.74,203.43M
1246,2019-08-23,"3,128.23","3,130.49","3,108.95",-0.56,3110.35,220.62M
1247,2019-08-26,"3,066.49","3,073.60","3,054.97",-1.45,3065.33,238.40M
1248,2019-08-27,"3,064.78","3,076.73","3,060.04",0.07,3067.52,302.08M
1249,2019-08-28,"3,066.31","3,078.93","3,054.84",-0.36,3056.47,236.14M
1250,2019-08-29,"3,058.71","3,085.32","3,040.16",0.83,3081.83,233.95M
1251,2019-08-30,"3,100.52","3,114.17","3,090.79",0.8,3106.52,295.58M
1252,2019-09-02,"3,092.25","3,099.82","3,076.20",-0.76,3082.96,133.28M
1253,2019-09-03,"3,078.56","3,094.19","3,074.04",0.25,3090.63,126.55M
1254,2019-09-04,"3,085.03","3,142.83","3,083.76",1.29,3130.57,264.99M
1255,2019-09-05,"3,150.45","3,154.44","3,136.13",0.53,3147.06,234.52M
1256,2019-09-06,"3,163.25","3,166.95","3,143.53",-0.08,3144.48,206.37M
1257,2019-09-09,"3,147.68","3,157.35","3,141.72",0.06,3146.33,152.66M
1258,2019-09-10,"3,155.68","3,168.07","3,151.27",0.3,3155.71,219.08M
1259,2019-09-11,"3,172.28","3,204.52","3,165.74",1.55,3204.52,271.89M
1260,2019-09-12,"3,214.14","3,216.87","3,191.62",-0.3,3194.96,235.99M
1261,2019-09-13,"3,201.66","3,216.63","3,197.67",0.52,3211.49,166.22M
1262,2019-09-16,"3,207.94","3,213.07","3,195.46",-0.24,3203.93,168.51M
1263,2019-09-17,"3,206.32","3,206.85","3,180.65",-0.65,3183.0,166.36M
1264,2019-09-18,"3,187.34","3,190.40","3,164.47",-0.51,3166.84,168.24M
1265,2019-09-19,"3,178.93","3,179.72","3,158.11",-0.25,3158.8,207.94M
1266,2019-09-20,"3,167.76","3,169.03","3,154.38",0.03,3159.68,299.92M
1267,2019-09-23,"3,155.77","3,162.26","3,141.41",-0.52,3143.24,132.71M
1268,2019-09-24,"3,161.99","3,163.75","3,148.55",0.39,3155.46,192.96M
1269,2019-09-25,"3,140.49","3,145.79","3,119.12",-0.94,3125.82,222.80M
1270,2019-09-26,"3,130.50","3,134.91","3,122.62",0.0,3125.81,186.64M
1271,2019-09-27,"3,126.33","3,130.29","3,113.67",-0.01,3125.63,165.89M
1272,2019-09-30,"3,100.82","3,120.90","3,100.82",-0.18,3119.99,193.38M
1273,2019-10-01,"3,130.11","3,156.63","3,127.46",0.83,3146.03,159.83M
1274,2019-10-02,"3,122.34","3,131.11","3,095.80",-1.35,3103.45,274.57M
1275,2019-10-03,"3,076.08","3,093.89","3,071.54",-0.5,3087.97,198.58M
1276,2019-10-04,"3,089.27","3,090.55","3,068.83",-0.31,3078.36,168.40M
1277,2019-10-07,"3,082.66","3,104.11","3,079.90",0.69,3099.48,169.94M
1278,2019-10-08,"3,107.10","3,124.22","3,101.10",0.37,3110.85,225.98M
1279,2019-10-09,"3,097.96","3,102.75","3,084.20",-0.67,3089.9,245.80M
1280,2019-10-10,"3,076.08","3,096.38","3,073.56",-0.01,3089.48,167.91M
1281,2019-10-11,"3,104.37","3,115.78","3,098.90",0.79,3113.97,236.61M
1282,2019-10-14,"3,129.55","3,131.94","3,119.60",0.34,3124.45,162.44M
1283,2019-10-15,"3,126.43","3,131.02","3,112.04",-0.27,3116.17,185.91M
1284,2019-10-16,"3,131.10","3,144.61","3,120.20",0.59,3134.71,175.19M
1285,2019-10-17,"3,138.13","3,138.17","3,111.77",-0.27,3126.14,200.14M
1286,2019-10-18,"3,128.86","3,128.86","3,108.93",-0.38,3114.16,177.86M
1287,2019-10-21,"3,113.71","3,147.41","3,111.12",0.8,3139.15,234.63M
1288,2019-10-22,"3,153.49","3,173.70","3,150.29",0.69,3160.67,242.12M
1289,2019-10-23,"3,160.82","3,161.02","3,134.64",-0.52,3144.28,186.15M
1290,2019-10-24,"3,156.26","3,176.60","3,153.93",0.78,3168.87,239.70M
1291,2019-10-25,"3,174.88","3,188.42","3,171.92",0.53,3185.53,148.58M
1292,2019-10-28,"3,185.53","3,185.53","3,185.53",0.0,3185.53,
1293,2019-10-29,"3,211.23","3,227.15","3,187.29",0.36,3197.04,264.13M
1294,2019-10-30,"3,203.51","3,210.31","3,199.49",0.34,3207.92,195.44M
1295,2019-10-31,"3,217.60","3,235.24","3,213.46",0.68,3229.88,302.62M
1296,2019-11-01,"3,227.60","3,237.12","3,208.63",-0.01,3229.43,195.97M
1297,2019-11-04,"3,237.85","3,250.02","3,227.34",0.22,3236.4,219.71M
1298,2019-11-05,"3,242.91","3,256.54","3,237.46",0.38,3248.63,305.06M
1299,2019-11-06,"3,252.61","3,265.75","3,250.94",0.43,3262.69,248.86M
1300,2019-11-07,"3,261.85","3,285.72","3,258.43",0.71,3285.72,296.78M
1301,2019-11-08,"3,273.61","3,275.86","3,252.26",-0.65,3264.3,343.35M
1302,2019-11-11,"3,259.49","3,261.13","3,227.59",-0.72,3240.65,272.88M
1303,2019-11-12,"3,251.23","3,267.80","3,247.41",0.84,3267.8,284.72M
1304,2019-11-13,"3,258.85","3,261.38","3,235.20",-0.87,3239.22,212.16M
1305,2019-11-14,"3,236.37","3,244.70","3,225.38",-0.23,3231.85,273.63M
1306,2019-11-15,"3,238.60","3,243.15","3,228.58",0.22,3238.86,284.08M
1307,2019-11-18,"3,231.89","3,258.66","3,230.74",0.61,3258.66,267.37M
1308,2019-11-19,"3,239.55","3,248.74","3,224.36",-0.61,3238.87,254.88M
1309,2019-11-20,"3,231.00","3,236.18","3,219.27",-0.28,3229.78,280.56M
1310,2019-11-21,"3,201.05","3,210.09","3,189.61",-1.16,3192.21,337.90M
1311,2019-11-22,"3,199.90","3,232.53","3,199.06",1.05,3225.65,283.98M
1312,2019-11-25,"3,241.69","3,244.69","3,218.25",-0.16,3220.63,340.59M
1313,2019-11-26,"3,226.39","3,234.74","3,207.85",-0.4,3207.85,1.41B
1314,2019-11-27,"3,213.19","3,220.14","3,201.78",0.24,3215.53,414.06M
1315,2019-11-28,"3,209.85","3,215.80","3,198.29",-0.46,3200.61,202.00M
1316,2019-11-29,"3,199.25","3,199.25","3,182.05",-0.21,3193.92,328.24M
1317,2019-12-02,"3,198.27","3,208.70","3,184.77",-0.19,3187.97,225.06M
1318,2019-12-03,"3,174.99","3,186.64","3,160.93",-0.47,3173.08,330.60M
1319,2019-12-04,"3,152.80","3,167.10","3,144.07",-0.42,3159.79,302.67M
1320,2019-12-05,"3,170.85","3,178.83","3,169.84",0.46,3174.19,253.95M
1321,2019-12-06,"3,179.98","3,194.71","3,171.51",0.65,3194.71,302.03M
1322,2019-12-09,"3,195.97","3,200.12","3,179.82",-0.47,3179.82,253.07M
1323,2019-12-10,"3,182.59","3,183.83","3,159.18",-0.53,3162.89,292.61M
1324,2019-12-11,"3,160.20","3,187.33","3,159.50",0.32,3172.9,202.36M
1325,2019-12-12,"3,188.99","3,206.19","3,184.18",0.69,3194.67,263.50M
1326,2019-12-13,"3,211.14","3,223.45","3,205.97",0.61,3214.05,308.52M
1327,2019-12-16,"3,213.61","3,219.53","3,206.09",-0.25,3206.09,167.87M
1328,2019-12-17,"3,205.91","3,217.83","3,192.82",-0.16,3200.8,269.42M
1329,2019-12-18,"3,195.07","3,217.12","3,189.77",0.27,3209.54,263.36M
1330,2019-12-19,"3,205.09","3,211.51","3,194.92",-0.07,3207.42,164.89M
1331,2019-12-20,"3,217.03","3,217.03","3,203.50",0.15,3212.39,320.08M
1332,2019-12-23,"3,216.46","3,218.45","3,204.50",0.05,3214.0,167.10M
1333,2019-12-24,"3,218.21","3,224.71","3,207.69",0.24,3221.67,70.92M
1334,2019-12-25,"3,221.67","3,221.67","3,221.67",0.0,3221.67,
1335,2019-12-26,"3,221.83","3,222.99","3,205.99",0.04,3222.99,71.77M
1336,2019-12-27,"3,226.92","3,230.93","3,220.47",0.11,3226.53,81.84M
1337,2019-12-30,"3,228.04","3,232.27","3,214.32",-0.13,3222.44,102.45M
1338,2019-12-31,"3,201.31","3,239.24","3,201.31",0.01,3222.83,122.67M
1339,2020-01-01,"3,222.83","3,222.83","3,222.83",0.0,3222.83,
1340,2020-01-02,"3,230.48","3,256.09","3,220.67",0.91,3252.0,136.38M
1341,2020-01-03,"3,260.27","3,268.73","3,227.63",-0.41,3238.82,193.65M
1342,2020-01-06,"3,221.56","3,226.11","3,210.68",-0.62,3218.86,154.06M
1343,2020-01-07,"3,236.23","3,247.86","3,233.50",0.9,3247.86,187.66M
